"GeneName"	"log2FC"	"pvalue"	"padj"
"IL10"	"-1.09814879389483"	"2.88909587548565e-05"	"0.00993726040917041"
"CGREF1"	"1.33764950213296"	"3.11207354404354e-05"	"0.0104812043568766"
"GJA5"	"-0.522870834491888"	"3.432308261897e-05"	"0.0108797441885935"
"NTF3"	"-0.639912370290157"	"3.40215609806677e-05"	"0.0108797441885935"
"RAPGEFL1"	"1.52818557515416"	"3.41024128369029e-05"	"0.0108797441885935"
"SPATA17"	"-0.634021952690344"	"3.73250217107395e-05"	"0.0116037750187657"
"PTGDR2"	"-0.593630985365497"	"3.8841858139206e-05"	"0.0118474995977057"
"FAM189A1"	"-1.2343364183546"	"4.64564586419376e-05"	"0.0139076872297327"
"GPSM3"	"-0.728353043398407"	"4.94443961462325e-05"	"0.014533056510909"
"GLTSCR2"	"0.736791002942004"	"5.18307451609787e-05"	"0.0149624254691497"
"CDK5R2"	"-0.641336573851293"	"5.32603875289963e-05"	"0.0151053934174343"
"DDAH1"	"1.33256050287921"	"5.54596839083522e-05"	"0.0154579525872831"
"FAXDC2"	"-1.10617307527598"	"5.65375069238635e-05"	"0.0154912768971386"
"ABCB9"	"-0.775895382286899"	"6.72486148398522e-05"	"0.017954830149302"
"LPXN"	"-2.02024147259549"	"6.77498848884956e-05"	"0.017954830149302"
"AP1S2"	"-1.73501573381537"	"7.26707358604518e-05"	"0.0189483083212914"
"GUSBP2"	"-0.539158524030369"	"8.02820328638303e-05"	"0.0206006244964552"
"LINC00176"	"-0.509197117517206"	"8.25009711031012e-05"	"0.0207019663501209"
"PTPRZ1"	"-0.545494039847788"	"8.32381425682207e-05"	"0.0207019663501209"
"TMEM156"	"-0.609769456691031"	"9.27127161596424e-05"	"0.0227089965066179"
"NDUFB9"	"-1.11952783366764"	"0.000108332087059683"	"0.0261387540209975"
"PIWIL1"	"-2.14580786342542"	"0.000110255176484458"	"0.0262115468095257"
"TSPYL2"	"-0.65425788442189"	"0.000130335288321538"	"0.030536235811681"
"GPR4"	"-0.529261800061208"	"0.000134220578114624"	"0.0309972837971573"
"ETV1"	"-0.964166101788328"	"0.000143349704114885"	"0.0313160988746113"
"GPR19"	"-0.786031326349189"	"0.000139988557864612"	"0.0313160988746113"
"SNCA"	"-1.07126396396343"	"0.000140346174650436"	"0.0313160988746113"
"TOX2"	"-1.96987086332033"	"0.000143205186337794"	"0.0313160988746113"
"THBS3"	"-0.969856500161585"	"0.000151722183179131"	"0.0327032108436511"
"CA9"	"2.63251146121503"	"0.000158225411275519"	"0.0328225400854137"
"ISL1"	"-1.67669411799143"	"0.000160397171022373"	"0.0328225400854137"
"RHOH"	"-0.510546055034721"	"0.000158751263424346"	"0.0328225400854137"
"RNASE1"	"2.82921558611181"	"0.000154874605617422"	"0.0328225400854137"
"APLP1"	"-1.52648458060929"	"0.000168234605560701"	"0.0335481843288321"
"MYT1"	"-1.502258761621"	"0.000166057482913989"	"0.0335481843288321"
"ROGDI"	"-0.843048413274484"	"0.000170168941912918"	"0.0335481843288321"
"GNAI1"	"-1.94280819057181"	"0.000174105823890069"	"0.0339107801085163"
"KDM3B"	"0.475645978680236"	"0.000189126723917773"	"0.036397888319699"
"CISD2"	"-0.758289914504357"	"0.000202434563225223"	"0.0380529901058018"
"KCNJ3"	"-0.835637674119424"	"0.000202188555579907"	"0.0380529901058018"
"CPE"	"-2.23534366808261"	"0.000218831591691945"	"0.0406624311642757"
"CLUH"	"0.664191179902559"	"0.000244016983629966"	"0.0440669579573675"
"NOX1"	"2.32176339446888"	"0.000245331326002912"	"0.0440669579573675"
"QARS"	"0.622494510460578"	"0.000240914409024606"	"0.0440669579573675"
"LAMP5"	"-0.5035478949638"	"0.000255375289725239"	"0.0452290862823991"
"RFX6"	"-0.528148220353746"	"0.000262334227089761"	"0.0452290862823991"
"TGM5"	"-0.802144029555582"	"0.00026044529106086"	"0.0452290862823991"
"TM4SF4"	"3.21446952884237"	"0.00026299233641875"	"0.0452290862823991"
"ZNF512B"	"-1.48258282096063"	"0.000269114843369121"	"0.0457948479779496"
"FAM217B"	"-0.811539273567519"	"0.000277191932941576"	"0.0466779665409741"
"RCAN2"	"-0.564289103817789"	"0.000282623952299603"	"0.047102049617272"
"EPHA4"	"-1.40190019130892"	"0.00029436269662503"	"0.0485578301391861"
"IL33"	"2.62188985310768"	"0.000302993528587451"	"0.0494767008398458"
"LHX1"	"-0.542815489396176"	"0.000311105053385613"	"0.0502932429303182"
"NFYA"	"-0.648261353792733"	"0.000324296852616364"	"0.0519067615781797"
"SHISA4"	"-0.737910041392266"	"0.000331552741241982"	"0.0525478589697831"
"RNF141"	"-0.818454154992846"	"0.0003383543457035"	"0.0528386486524585"
"ROR1"	"-1.17840087372845"	"0.000339924499558065"	"0.0528386486524585"
"KCNF1"	"-0.682931025262722"	"0.000349437097829889"	"0.0538000011763617"
"ZNF479"	"-0.499982148380874"	"0.000371789424881205"	"0.0567013947417882"
"FKBP7"	"-0.605106885051848"	"0.000383910117303361"	"0.0580027192180012"
"SHC2"	"-0.859448948850271"	"0.000402358561121672"	"0.0601387547035176"
"SQLE"	"-1.36468822247644"	"0.000405488325045368"	"0.0601387547035176"
"ARSB"	"-0.656604450733451"	"0.000422999629617608"	"0.062165563749075"
"ATP5E"	"-1.63446585948073"	"0.000435222356138899"	"0.0622670704763799"
"PELI2"	"-1.19759560793952"	"0.000439097243245534"	"0.0622670704763799"
"PTPRO"	"2.47496598683764"	"0.000437408579946897"	"0.0622670704763799"
"TBPL1"	"-0.861137465309164"	"0.000430307055224851"	"0.0622670704763799"
"CRIM1"	"-1.29829575006882"	"0.000446104178541656"	"0.0627106100026471"
"GPBAR1"	"-0.396509966971723"	"0.000454510169293685"	"0.0628000974085616"
"SLC7A7"	"2.38678383980103"	"0.00045217811730838"	"0.0628000974085616"
"GPR87"	"-1.32925269092243"	"0.000482313434089499"	"0.0660769404702613"
"NDUFV1"	"0.555432187747335"	"0.00048939596366349"	"0.0664838247780166"
"GSTP1"	"1.14932248436271"	"0.000499975492284207"	"0.0673550317355541"
"ARMCX1"	"-0.588372394519251"	"0.000504711676272262"	"0.0674311484183255"
"FABP1"	"2.02774736253865"	"0.000513085158486472"	"0.0679879891155108"
"EML5"	"-0.535616541855814"	"0.000526055644780515"	"0.0691399638497708"
"MYOM3"	"1.55450709799634"	"0.000533759411027011"	"0.069586730956957"
"TMEM165"	"-0.473940042144559"	"0.000542892411712702"	"0.0702111898219804"
"CPS1"	"1.97151483838629"	"0.000549108931129611"	"0.070451547465407"
"AGA"	"-1.01252426941607"	"0.000573340063314777"	"0.0707527897980663"
"DLX1"	"-1.48762615472477"	"0.000572132196502327"	"0.0707527897980663"
"OBFC1"	"-0.708357062534547"	"0.000569414260519679"	"0.0707527897980663"
"POSTN"	"-0.490166254507823"	"0.000570190167582482"	"0.0707527897980663"
"RRAGB"	"-0.679758676627893"	"0.000562122026097956"	"0.0707527897980663"
"NSMF"	"0.940979772857258"	"0.000582467441250604"	"0.0713346110246762"
"ADPRH"	"-0.549299381894061"	"0.000625826383227669"	"0.076068491062094"
"HIF1A"	"-0.778877684424324"	"0.000664106747667062"	"0.0801190274834755"
"DISP1"	"-0.691441456331178"	"0.000687375427269751"	"0.0817066996856088"
"SLC3A1"	"1.83116548736722"	"0.000682592540744809"	"0.0817066996856088"
"OPRL1"	"-0.581903700570871"	"0.000704851522201999"	"0.0831724796198358"
"LDLRAP1"	"0.639659018625935"	"0.000719173792263286"	"0.0842475617806397"
"ATL1"	"-0.885963789171086"	"0.000730032271704553"	"0.084904328808459"
"SRRM4"	"-0.439031467808807"	"0.000749668112997974"	"0.0865652479623232"
"GCOM1"	"-0.501716589702388"	"0.000768079524023753"	"0.0872866933194361"
"MACF1"	"-0.784613234176452"	"0.000768594902979779"	"0.0872866933194361"
"PRSS33"	"-1.18630619255383"	"0.000772114137367274"	"0.0872866933194361"
"NREP"	"-1.6120481980739"	"0.000777800461623985"	"0.0873189046014815"
"ARL4C"	"-1.61942069973589"	"0.000802090262688193"	"0.0894247668042575"
"ST8SIA4"	"-0.468650828040243"	"0.000815299981824204"	"0.0902749281244526"
"CENPBD1"	"-0.666922857927378"	"0.000858842911548822"	"0.0930513374847849"
"ITGA7"	"-0.658922648365526"	"0.00086339852917962"	"0.0930513374847849"
"NCALD"	"-0.982294109859634"	"0.000860404012228352"	"0.0930513374847849"
"VAMP4"	"-0.591409095561639"	"0.000848801961883715"	"0.0930513374847849"
"ADAM15"	"0.675531692018728"	"0.000936034540146375"	"0.0939871700373062"
"APOBEC3F"	"-0.896596374262711"	"0.000921226661297392"	"0.0939871700373062"
"CMYA5"	"-0.412738853965648"	"0.000903136275916917"	"0.0939871700373062"
"COPZ2"	"-0.716990092099979"	"0.000903195830660304"	"0.0939871700373062"
"CST7"	"-1.92486801830585"	"0.000917789806114609"	"0.0939871700373062"
"DIRAS2"	"-0.434163401631674"	"0.000906897520604567"	"0.0939871700373062"
"GABRB3"	"-0.64685512244062"	"0.000927860042786586"	"0.0939871700373062"
"MEX3B"	"-0.761350441679519"	"0.000895771375458145"	"0.0939871700373062"
"MLXIPL"	"1.52928872126977"	"0.000906080706649344"	"0.0939871700373062"
"THADA"	"0.418296528467609"	"0.000914781399515678"	"0.0939871700373062"
"WDFY2"	"-0.793710904703261"	"0.000935177610526231"	"0.0939871700373062"
"NRP1"	"-1.41613174952117"	"0.000944201801029712"	"0.0942220142928786"
"C14orf132"	"-1.27843193120725"	"0.000956016303933291"	"0.0948157028796662"
"GEMIN5"	"0.577027973650734"	"0.00100099794293228"	"0.0986715411307512"
"PLEKHH1"	"0.886271139909399"	"0.00105464964801696"	"0.103330098241467"
"ALDH1L2"	"-0.896980785847049"	"0.00112316631934674"	"0.106468990903407"
"MYO15A"	"-0.392642774782703"	"0.00112619588623162"	"0.106468990903407"
"PCOLCE2"	"1.8745685367004"	"0.00112280524216916"	"0.106468990903407"
"PRKCA"	"-0.979625312284726"	"0.00112620298431786"	"0.106468990903407"
"PRKCQ"	"-0.840202520352694"	"0.00110154663835885"	"0.106468990903407"
"RET"	"-0.981275689894666"	"0.00112032768215445"	"0.106468990903407"
"FGD3"	"-1.47473209292011"	"0.00114246044227709"	"0.107377997150299"
"CAMK4"	"-0.482093793656297"	"0.00119290985132443"	"0.11022381568691"
"ELOVL3"	"-1.02731102768142"	"0.00119319360047069"	"0.11022381568691"
"SSBP2"	"-0.902781173707478"	"0.00118535996948647"	"0.11022381568691"
"AFAP1L2"	"-1.4493986804816"	"0.00121344902328014"	"0.110828344126253"
"RAB9B"	"-0.404664981500838"	"0.00121282677259415"	"0.110828344126253"
"ASPA"	"-0.412630067366334"	"0.0012327163941616"	"0.11186329896091"
"HEPH"	"1.88183816800075"	"0.00123861997488574"	"0.11186329896091"
"CSTF1"	"-0.413618835124606"	"0.00126184944979187"	"0.113328101140752"
"POU6F2"	"-0.407053873756339"	"0.00128387618772834"	"0.114039244235254"
"STAMBP"	"-0.323280312095929"	"0.00128102187658801"	"0.114039244235254"
"GUCY1B2"	"-0.43014071934652"	"0.0012982518715308"	"0.114686009591076"
"KIRREL2"	"-0.537447710187848"	"0.00131724350135246"	"0.11573129588513"
"KCNH2"	"-0.880084273599528"	"0.00134545434594155"	"0.11635418037249"
"PRL"	"-0.504481268610877"	"0.00134196617738028"	"0.11635418037249"
"SLC26A6"	"0.93367126288225"	"0.00134592550597894"	"0.11635418037249"
"NAV2"	"-1.13539958090691"	"0.0014195360962438"	"0.122065002829135"
"NCKAP5"	"-0.67155678780696"	"0.00144198224529727"	"0.123339073954897"
"ITPK1"	"0.624574135481356"	"0.00154520929332557"	"0.131472912820533"
"EPHB6"	"-2.11116311374561"	"0.00160385039026423"	"0.133648687675318"
"GUCY2C"	"2.20312830142661"	"0.00160081420714299"	"0.133648687675318"
"L1CAM"	"-1.35432360512702"	"0.00159433486027039"	"0.133648687675318"
"ODF3L2"	"-0.459571730440327"	"0.00159689674688088"	"0.133648687675318"
"C5orf34"	"-0.466580150365435"	"0.00169675744992246"	"0.1406655432587"
"JPH4"	"-0.387251107437894"	"0.00170641313151589"	"0.140744258592275"
"TFPI"	"-1.90587280083669"	"0.00174137290152945"	"0.14289865140165"
"CFTR"	"1.96798468212532"	"0.00178826680448631"	"0.143319834576584"
"FRMPD3"	"-0.467865776156933"	"0.00178559166997953"	"0.143319834576584"
"HRASLS"	"-1.13065806282951"	"0.00179732088304926"	"0.143319834576584"
"NXPE3"	"-0.582585479409101"	"0.00176666099063031"	"0.143319834576584"
"PIK3R2"	"0.766323658855721"	"0.00178587077133911"	"0.143319834576584"
"SYNPR"	"-0.521957404569002"	"0.00179969852895253"	"0.143319834576584"
"SLC27A2"	"1.00323263390554"	"0.00183321676317133"	"0.145273442124645"
"MUC17"	"2.24813621802381"	"0.00185278401656841"	"0.146107836155341"
"BTBD9"	"-0.408264771554374"	"0.00189012303437864"	"0.147116308618978"
"BTN3A2"	"0.817088769396973"	"0.00192927486250299"	"0.147116308618978"
"C15orf48"	"2.29098132463712"	"0.00191836571079"	"0.147116308618978"
"CNTLN"	"-0.524486570470401"	"0.00191777288257329"	"0.147116308618978"
"EFHC1"	"-0.645138623464404"	"0.00191603418392116"	"0.147116308618978"
"HIST1H2BJ"	"-0.888093143543943"	"0.00188200259727231"	"0.147116308618978"
"MEP1A"	"2.19419744375368"	"0.00192905109684357"	"0.147116308618978"
"XPR1"	"-0.594268581224625"	"0.00199739732452285"	"0.151595892714725"
"SENP6"	"0.489331194645146"	"0.0020215147546514"	"0.152709380951844"
"CAMK2D"	"-0.759251095339519"	"0.00207339886745933"	"0.1530528132025"
"CNIH2"	"-0.505369116654291"	"0.00206415723341641"	"0.1530528132025"
"LIMD2"	"-0.383770868680447"	"0.00207293152595643"	"0.1530528132025"
"PDE4D"	"-1.07451534653478"	"0.00204395026225564"	"0.1530528132025"
"SH3BGRL"	"-1.24642212213003"	"0.00205062601361384"	"0.1530528132025"
"LHX9"	"-0.384093012250814"	"0.002083649264327"	"0.153110336395956"
"SLC5A12"	"-0.401634222603756"	"0.0021037773183864"	"0.153889882936808"
"AUH"	"0.563641176634715"	"0.00217556190328514"	"0.155620060745609"
"CAMK2N2"	"-0.885301289953899"	"0.00216710729151621"	"0.155620060745609"
"FGD1"	"-1.19943258662796"	"0.0021698766499439"	"0.155620060745609"
"GPR160"	"1.48930648148789"	"0.00217385586286868"	"0.155620060745609"
"PIP4K2A"	"-0.67435132651771"	"0.00216289768279767"	"0.155620060745609"
"XYLT1"	"-0.872431747349408"	"0.00220154533328854"	"0.156784942105474"
"NCLN"	"0.511242501480962"	"0.00223180542948704"	"0.157551819096452"
"RPL12"	"0.484983577700621"	"0.00222538901827658"	"0.157551819096452"
"ZCCHC18"	"-0.438374028773224"	"0.00233300132962933"	"0.163979563020816"
"C6orf223"	"1.33811401633465"	"0.00243075828828448"	"0.165209555658206"
"DLK2"	"-0.493175234960692"	"0.00238302593984142"	"0.165209555658206"
"DMD"	"-0.518634681642935"	"0.00245469284914283"	"0.165209555658206"
"GDA"	"1.31115015254832"	"0.00238714212396908"	"0.165209555658206"
"GUCA1B"	"-0.653910434561971"	"0.00243265890646716"	"0.165209555658206"
"MSI2"	"-0.716793332103569"	"0.00241906819836948"	"0.165209555658206"
"STEAP3"	"0.704778428255568"	"0.00242245828095052"	"0.165209555658206"
"TRIM31"	"1.8185073978147"	"0.00243028251443431"	"0.165209555658206"
"TTLL7"	"-0.583311428761792"	"0.00244880325261855"	"0.165209555658206"
"WWTR1"	"-1.29933386143855"	"0.00242522762257728"	"0.165209555658206"
"ZNF680"	"-0.641988321627579"	"0.00246291617676776"	"0.165209555658206"
"NET1"	"-0.833184118769037"	"0.00248940618827446"	"0.165749891106401"
"SDHA"	"0.477432647439133"	"0.00249147739322377"	"0.165749891106401"
"PNMA2"	"-1.29488418462013"	"0.00252884207209324"	"0.166456408130529"
"TMEM14A"	"-0.812089401686666"	"0.00253298752938947"	"0.166456408130529"
"ZMAT3"	"-0.557703265423447"	"0.00252331063583412"	"0.166456408130529"
"FAM50B"	"1.52879908531967"	"0.00264196784983829"	"0.172915191337999"
"LYRM4"	"0.502059247012703"	"0.00268251967786971"	"0.174861343195329"
"ARL6"	"-0.414777628124034"	"0.00270047714880956"	"0.17488341604371"
"THRA"	"0.674339568642964"	"0.00270449424786141"	"0.17488341604371"
"SLC16A2"	"-0.791231808595652"	"0.00273080501673023"	"0.175881250599446"
"BRS3"	"-0.394569991062574"	"0.00276821239198201"	"0.177583021939608"
"KATNAL1"	"-0.762784011387755"	"0.00283496405264641"	"0.181146359190047"
"TCOF1"	"0.380978045614412"	"0.00286506059544791"	"0.182348699157523"
"CCL20"	"1.83510931430208"	"0.00290299616255094"	"0.184038572407053"
"AVPR2"	"-0.346543998332319"	"0.00296542111494101"	"0.187261709938033"
"IFT52"	"-0.523416102371012"	"0.00301598785953284"	"0.188396869905679"
"NAPB"	"-0.821314795052588"	"0.00300249058440261"	"0.188396869905679"
"RGS12"	"-0.599830026778279"	"0.00301835885844185"	"0.188396869905679"
"ZNF467"	"-1.31937346261294"	"0.00303055307359893"	"0.188430465337693"
"CLIC2"	"-0.442935702298069"	"0.00307482829811013"	"0.190450859261488"
"WDR74"	"0.59360907762895"	"0.00310335558470975"	"0.191484146497778"
"CHP2"	"2.0399072072795"	"0.00316444493896808"	"0.194462887513878"
"OCLN"	"0.537843924026236"	"0.00317568986166421"	"0.194462887513878"
"BCAT2"	"0.597026389378294"	"0.00320664798851625"	"0.195617627857938"
"BLOC1S2"	"-0.383655343495664"	"0.00322533764120457"	"0.196018076344786"
