"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0086065"	"GO:0086065"	"cell communication involved in cardiac conduction"	"3/144"	"57/18862"	0.00943832800657922	0.671357484184548	0.671357484184548	"CXADR/FKBP1B/CACNB2"	3
"GO:0046128"	"GO:0046128"	"purine ribonucleoside metabolic process"	"3/144"	"58/18862"	0.00989838384628145	0.671357484184548	0.671357484184548	"GTPBP1/IMPDH2/GMPS"	3
"GO:0006450"	"GO:0006450"	"regulation of translational fidelity"	"2/144"	"20/18862"	0.0100499013023458	0.671357484184548	0.671357484184548	"YRDC/GATC"	2
"GO:0061318"	"GO:0061318"	"renal filtration cell differentiation"	"2/144"	"20/18862"	0.0100499013023458	0.671357484184548	0.671357484184548	"PODXL/JAG1"	2
"GO:0072112"	"GO:0072112"	"glomerular visceral epithelial cell differentiation"	"2/144"	"20/18862"	0.0100499013023458	0.671357484184548	0.671357484184548	"PODXL/JAG1"	2
"GO:2000178"	"GO:2000178"	"negative regulation of neural precursor cell proliferation"	"2/144"	"20/18862"	0.0100499013023458	0.671357484184548	0.671357484184548	"SPINT1/KDM2B"	2
"GO:0034113"	"GO:0034113"	"heterotypic cell-cell adhesion"	"3/144"	"60/18862"	0.0108571336215916	0.671357484184548	0.671357484184548	"CXADR/CD200/ITGB7"	3
"GO:0009168"	"GO:0009168"	"purine ribonucleoside monophosphate biosynthetic process"	"2/144"	"21/18862"	0.011052630160668	0.671357484184548	0.671357484184548	"IMPDH2/GMPS"	2
"GO:0072311"	"GO:0072311"	"glomerular epithelial cell differentiation"	"2/144"	"21/18862"	0.011052630160668	0.671357484184548	0.671357484184548	"PODXL/JAG1"	2
"GO:0042278"	"GO:0042278"	"purine nucleoside metabolic process"	"3/144"	"61/18862"	0.011355953835471	0.671357484184548	0.671357484184548	"GTPBP1/IMPDH2/GMPS"	3
"GO:0042451"	"GO:0042451"	"purine nucleoside biosynthetic process"	"2/144"	"22/18862"	0.0120975602741363	0.671357484184548	0.671357484184548	"IMPDH2/GMPS"	2
"GO:0042455"	"GO:0042455"	"ribonucleoside biosynthetic process"	"2/144"	"22/18862"	0.0120975602741363	0.671357484184548	0.671357484184548	"IMPDH2/GMPS"	2
"GO:0046129"	"GO:0046129"	"purine ribonucleoside biosynthetic process"	"2/144"	"22/18862"	0.0120975602741363	0.671357484184548	0.671357484184548	"IMPDH2/GMPS"	2
"GO:0009127"	"GO:0009127"	"purine nucleoside monophosphate biosynthetic process"	"2/144"	"23/18862"	0.0131839981261125	0.671357484184548	0.671357484184548	"IMPDH2/GMPS"	2
"GO:0072678"	"GO:0072678"	"T cell migration"	"3/144"	"66/18862"	0.0140466962460045	0.671357484184548	0.671357484184548	"PIK3CD/CD200/ITGB7"	3
"GO:0046039"	"GO:0046039"	"GTP metabolic process"	"2/144"	"24/18862"	0.0143112582005306	0.671357484184548	0.671357484184548	"GTPBP1/IMPDH2"	2
"GO:0072010"	"GO:0072010"	"glomerular epithelium development"	"2/144"	"24/18862"	0.0143112582005306	0.671357484184548	0.671357484184548	"PODXL/JAG1"	2
"GO:0072175"	"GO:0072175"	"epithelial tube formation"	"4/144"	"125/18862"	0.0155057401419711	0.671357484184548	0.671357484184548	"SPINT1/PIK3CD/PODXL/KDM2B"	4
"GO:0035264"	"GO:0035264"	"multicellular organism growth"	"4/144"	"130/18862"	0.0176551674390329	0.671357484184548	0.671357484184548	"HTRA2/TAF10/RBBP6/GDF15"	4
"GO:0009119"	"GO:0009119"	"ribonucleoside metabolic process"	"3/144"	"72/18862"	0.0177137791805641	0.671357484184548	0.671357484184548	"GTPBP1/IMPDH2/GMPS"	3
"GO:0000469"	"GO:0000469"	"cleavage involved in rRNA processing"	"2/144"	"27/18862"	0.0179312349244064	0.671357484184548	0.671357484184548	"EXOSC9/TBL3"	2
"GO:0034067"	"GO:0034067"	"protein localization to Golgi apparatus"	"2/144"	"29/18862"	0.0205364488264525	0.671357484184548	0.671357484184548	"PAQR3/CSNK1D"	2
"GO:0006260"	"GO:0006260"	"DNA replication"	"6/144"	"280/18862"	0.0206594031080692	0.671357484184548	0.671357484184548	"EME2/TBRG1/POLG/RAD9A/MCMDC2/RBBP6"	6
"GO:0007020"	"GO:0007020"	"microtubule nucleation"	"2/144"	"30/18862"	0.0218946844006955	0.671357484184548	0.671357484184548	"TUBGCP2/CSNK1D"	2
"GO:0042402"	"GO:0042402"	"cellular biogenic amine catabolic process"	"2/144"	"30/18862"	0.0218946844006955	0.671357484184548	0.671357484184548	"AFMID/LRTOMT"	2
"GO:0061842"	"GO:0061842"	"microtubule organizing center localization"	"2/144"	"30/18862"	0.0218946844006955	0.671357484184548	0.671357484184548	"SPOUT1/ARPC5"	2
"GO:0035148"	"GO:0035148"	"tube formation"	"4/144"	"140/18862"	0.0224892804607069	0.671357484184548	0.671357484184548	"SPINT1/PIK3CD/PODXL/KDM2B"	4
"GO:0003351"	"GO:0003351"	"epithelial cilium movement involved in extracellular fluid movement"	"2/144"	"32/18862"	0.0247192541190918	0.671357484184548	0.671357484184548	"CCDC39/OFD1"	2
"GO:0007616"	"GO:0007616"	"long-term memory"	"2/144"	"32/18862"	0.0247192541190918	0.671357484184548	0.671357484184548	"PRKCZ/LRRN4"	2
"GO:0009310"	"GO:0009310"	"amine catabolic process"	"2/144"	"32/18862"	0.0247192541190918	0.671357484184548	0.671357484184548	"AFMID/LRTOMT"	2
"GO:0055006"	"GO:0055006"	"cardiac cell development"	"3/144"	"83/18862"	0.0256945533030262	0.671357484184548	0.671357484184548	"CXADR/TTN/JAG1"	3
"GO:1901019"	"GO:1901019"	"regulation of calcium ion transmembrane transporter activity"	"3/144"	"83/18862"	0.0256945533030262	0.671357484184548	0.671357484184548	"FKBP1B/CACNB2/CBARP"	3
"GO:0035909"	"GO:0035909"	"aorta morphogenesis"	"2/144"	"33/18862"	0.0261843468833491	0.671357484184548	0.671357484184548	"NPRL3/JAG1"	2
"GO:0086019"	"GO:0086019"	"cell-cell signaling involved in cardiac conduction"	"2/144"	"33/18862"	0.0261843468833491	0.671357484184548	0.671357484184548	"CXADR/CACNB2"	2
"GO:1901020"	"GO:1901020"	"negative regulation of calcium ion transmembrane transporter activity"	"2/144"	"33/18862"	0.0261843468833491	0.671357484184548	0.671357484184548	"FKBP1B/CBARP"	2
"GO:0009156"	"GO:0009156"	"ribonucleoside monophosphate biosynthetic process"	"2/144"	"34/18862"	0.0276838294302637	0.671357484184548	0.671357484184548	"IMPDH2/GMPS"	2
"GO:0042491"	"GO:0042491"	"inner ear auditory receptor cell differentiation"	"2/144"	"34/18862"	0.0276838294302637	0.671357484184548	0.671357484184548	"LRTOMT/JAG1"	2
"GO:1901385"	"GO:1901385"	"regulation of voltage-gated calcium channel activity"	"2/144"	"34/18862"	0.0276838294302637	0.671357484184548	0.671357484184548	"CACNB2/CBARP"	2
"GO:0006858"	"GO:0006858"	"extracellular transport"	"2/144"	"35/18862"	0.0292170991086214	0.671357484184548	0.671357484184548	"CCDC39/OFD1"	2
"GO:0045730"	"GO:0045730"	"respiratory burst"	"2/144"	"36/18862"	0.0307835603515548	0.671357484184548	0.671357484184548	"PIK3CD/NOXO1"	2
"GO:0009163"	"GO:0009163"	"nucleoside biosynthetic process"	"2/144"	"38/18862"	0.0340137102552708	0.671357484184548	0.671357484184548	"IMPDH2/GMPS"	2
"GO:0016572"	"GO:0016572"	"histone phosphorylation"	"2/144"	"39/18862"	0.0356762425611851	0.671357484184548	0.671357484184548	"DCAF1/MAP3K12"	2
"GO:1903170"	"GO:1903170"	"negative regulation of calcium ion transmembrane transport"	"2/144"	"39/18862"	0.0356762425611851	0.671357484184548	0.671357484184548	"FKBP1B/CBARP"	2
"GO:1903539"	"GO:1903539"	"protein localization to postsynaptic membrane"	"2/144"	"39/18862"	0.0356762425611851	0.671357484184548	0.671357484184548	"GRIP2/PRKCZ"	2
"GO:0009167"	"GO:0009167"	"purine ribonucleoside monophosphate metabolic process"	"2/144"	"40/18862"	0.0373696535816676	0.671357484184548	0.671357484184548	"IMPDH2/GMPS"	2
"GO:0017158"	"GO:0017158"	"regulation of calcium ion-dependent exocytosis"	"2/144"	"41/18862"	0.0390933821078938	0.671357484184548	0.671357484184548	"DOC2A/CBARP"	2
"GO:0046782"	"GO:0046782"	"regulation of viral transcription"	"2/144"	"42/18862"	0.0408468735945264	0.671357484184548	0.671357484184548	"TRIM14/HEXIM1"	2
"GO:1901659"	"GO:1901659"	"glycosyl compound biosynthetic process"	"2/144"	"42/18862"	0.0408468735945264	0.671357484184548	0.671357484184548	"IMPDH2/GMPS"	2
"GO:0000413"	"GO:0000413"	"protein peptidyl-prolyl isomerization"	"2/144"	"43/18862"	0.0426295800918536	0.671357484184548	0.671357484184548	"FKBP1B/PPID"	2
"GO:0009124"	"GO:0009124"	"nucleoside monophosphate biosynthetic process"	"2/144"	"43/18862"	0.0426295800918536	0.671357484184548	0.671357484184548	"IMPDH2/GMPS"	2
"GO:0009126"	"GO:0009126"	"purine nucleoside monophosphate metabolic process"	"2/144"	"43/18862"	0.0426295800918536	0.671357484184548	0.671357484184548	"IMPDH2/GMPS"	2
"GO:0035315"	"GO:0035315"	"hair cell differentiation"	"2/144"	"43/18862"	0.0426295800918536	0.671357484184548	0.671357484184548	"LRTOMT/JAG1"	2
"GO:0062237"	"GO:0062237"	"protein localization to postsynapse"	"2/144"	"44/18862"	0.0444409601785631	0.671357484184548	0.671357484184548	"GRIP2/PRKCZ"	2
"GO:0000209"	"GO:0000209"	"protein polyubiquitination"	"6/144"	"337/18862"	0.0448386994443421	0.671357484184548	0.671357484184548	"ANAPC11/TRIM14/MARCHF7/MARCHF1/FBXL13/RBBP6"	6
"GO:0052126"	"GO:0052126"	"movement in host environment"	"4/144"	"175/18862"	0.0453009215531033	0.671357484184548	0.671357484184548	"CXADR/TRIM14/PPID/ITGB7"	4
"GO:0009116"	"GO:0009116"	"nucleoside metabolic process"	"3/144"	"104/18862"	0.045426390753009	0.671357484184548	0.671357484184548	"GTPBP1/IMPDH2/GMPS"	3
"GO:0032007"	"GO:0032007"	"negative regulation of TOR signaling"	"2/144"	"45/18862"	0.0462804788951468	0.671357484184548	0.671357484184548	"ITFG2/NPRL3"	2
"GO:0045601"	"GO:0045601"	"regulation of endothelial cell differentiation"	"2/144"	"45/18862"	0.0462804788951468	0.671357484184548	0.671357484184548	"VCL/JAG1"	2
"GO:1901796"	"GO:1901796"	"regulation of signal transduction by p53 class mediator"	"4/144"	"177/18862"	0.0468874125420016	0.671357484184548	0.671357484184548	"RAD9A/TAF10/MARCHF7/HEXIM1"	4
"GO:0034198"	"GO:0034198"	"cellular response to amino acid starvation"	"2/144"	"46/18862"	0.0481476076779316	0.671357484184548	0.671357484184548	"ITFG2/NPRL3"	2
"GO:2001258"	"GO:2001258"	"negative regulation of cation channel activity"	"2/144"	"46/18862"	0.0481476076779316	0.671357484184548	0.671357484184548	"FKBP1B/CBARP"	2
"GO:0038202"	"GO:0038202"	"TORC1 signaling"	"2/144"	"47/18862"	0.0500418242937281	0.671357484184548	0.671357484184548	"ITFG2/NPRL3"	2
"GO:1902414"	"GO:1902414"	"protein localization to cell junction"	"3/144"	"109/18862"	0.0509702868429492	0.671357484184548	0.671357484184548	"GRIP2/PRKCZ/VCL"	3
"GO:0035850"	"GO:0035850"	"epithelial cell differentiation involved in kidney development"	"2/144"	"48/18862"	0.051962612775095	0.671357484184548	0.671357484184548	"PODXL/JAG1"	2
"GO:1990928"	"GO:1990928"	"response to amino acid starvation"	"2/144"	"49/18862"	0.0539094633562102	0.671357484184548	0.671357484184548	"ITFG2/NPRL3"	2
"GO:1901799"	"GO:1901799"	"negative regulation of proteasomal protein catabolic process"	"2/144"	"50/18862"	0.0558818724093475	0.671357484184548	0.671357484184548	"UCHL5/MARCHF7"	2
"GO:0006661"	"GO:0006661"	"phosphatidylinositol biosynthetic process"	"3/144"	"116/18862"	0.0592553819326554	0.671357484184548	0.671357484184548	"PIK3CD/MPPE1/SBF1"	3
"GO:0061014"	"GO:0061014"	"positive regulation of mRNA catabolic process"	"2/144"	"52/18862"	0.0599013817342873	0.671357484184548	0.671357484184548	"GTPBP1/GIGYF2"	2
"GO:0072676"	"GO:0072676"	"lymphocyte migration"	"3/144"	"118/18862"	0.0617321507191049	0.671357484184548	0.671357484184548	"PIK3CD/CD200/ITGB7"	3
"GO:0045806"	"GO:0045806"	"negative regulation of endocytosis"	"2/144"	"53/18862"	0.0619475048777261	0.671357484184548	0.671357484184548	"WDR54/RUBCN"	2
"GO:0048747"	"GO:0048747"	"muscle fiber development"	"2/144"	"53/18862"	0.0619475048777261	0.671357484184548	0.671357484184548	"CXADR/TTN"	2
"GO:0097120"	"GO:0097120"	"receptor localization to synapse"	"2/144"	"53/18862"	0.0619475048777261	0.671357484184548	0.671357484184548	"GRIP2/PRKCZ"	2
"GO:1901215"	"GO:1901215"	"negative regulation of neuron death"	"4/144"	"195/18862"	0.0625384732299633	0.671357484184548	0.671357484184548	"HTRA2/MAP3K12/CD200/KDM2B"	4
"GO:0050708"	"GO:0050708"	"regulation of protein secretion"	"5/144"	"279/18862"	0.0629934183350415	0.671357484184548	0.671357484184548	"FKBP1B/TCIRG1/TTN/CD200/PPID"	5
"GO:0035904"	"GO:0035904"	"aorta development"	"2/144"	"55/18862"	0.066110089572362	0.671357484184548	0.671357484184548	"NPRL3/JAG1"	2
"GO:0009161"	"GO:0009161"	"ribonucleoside monophosphate metabolic process"	"2/144"	"56/18862"	0.0682256091541013	0.671357484184548	0.671357484184548	"IMPDH2/GMPS"	2
"GO:0060113"	"GO:0060113"	"inner ear receptor cell differentiation"	"2/144"	"57/18862"	0.0703633284685567	0.671357484184548	0.671357484184548	"LRTOMT/JAG1"	2
"GO:0001952"	"GO:0001952"	"regulation of cell-matrix adhesion"	"3/144"	"125/18862"	0.0707729848331968	0.671357484184548	0.671357484184548	"PRKCZ/VCL/JAG1"	3
"GO:0061005"	"GO:0061005"	"cell differentiation involved in kidney development"	"2/144"	"58/18862"	0.0725227907764951	0.671357484184548	0.671357484184548	"PODXL/JAG1"	2
"GO:0006569"	"GO:0006569"	"tryptophan catabolic process"	"1/144"	"10/18862"	0.0737908852179829	0.671357484184548	0.671357484184548	"AFMID"	1
"GO:0007191"	"GO:0007191"	"adenylate cyclase-activating dopamine receptor signaling pathway"	"1/144"	"10/18862"	0.0737908852179829	0.671357484184548	0.671357484184548	"GNAL"	1
"GO:0007256"	"GO:0007256"	"activation of JNKK activity"	"1/144"	"10/18862"	0.0737908852179829	0.671357484184548	0.671357484184548	"MAP3K12"	1
"GO:0009113"	"GO:0009113"	"purine nucleobase biosynthetic process"	"1/144"	"10/18862"	0.0737908852179829	0.671357484184548	0.671357484184548	"GMPS"	1
"GO:0018026"	"GO:0018026"	"peptidyl-lysine monomethylation"	"1/144"	"10/18862"	0.0737908852179829	0.671357484184548	0.671357484184548	"SETD6"	1
"GO:0019614"	"GO:0019614"	"catechol-containing compound catabolic process"	"1/144"	"10/18862"	0.0737908852179829	0.671357484184548	0.671357484184548	"LRTOMT"	1
"GO:0031125"	"GO:0031125"	"rRNA 3'-end processing"	"1/144"	"10/18862"	0.0737908852179829	0.671357484184548	0.671357484184548	"EXOSC9"	1
"GO:0032754"	"GO:0032754"	"positive regulation of interleukin-5 production"	"1/144"	"10/18862"	0.0737908852179829	0.671357484184548	0.671357484184548	"PRKCZ"	1
"GO:0035860"	"GO:0035860"	"glial cell-derived neurotrophic factor receptor signaling pathway"	"1/144"	"10/18862"	0.0737908852179829	0.671357484184548	0.671357484184548	"GDF15"	1
"GO:0040015"	"GO:0040015"	"negative regulation of multicellular organism growth"	"1/144"	"10/18862"	0.0737908852179829	0.671357484184548	0.671357484184548	"GDF15"	1
"GO:0042135"	"GO:0042135"	"neurotransmitter catabolic process"	"1/144"	"10/18862"	0.0737908852179829	0.671357484184548	0.671357484184548	"LRTOMT"	1
"GO:0042424"	"GO:0042424"	"catecholamine catabolic process"	"1/144"	"10/18862"	0.0737908852179829	0.671357484184548	0.671357484184548	"LRTOMT"	1
"GO:0042436"	"GO:0042436"	"indole-containing compound catabolic process"	"1/144"	"10/18862"	0.0737908852179829	0.671357484184548	0.671357484184548	"AFMID"	1
"GO:0046218"	"GO:0046218"	"indolalkylamine catabolic process"	"1/144"	"10/18862"	0.0737908852179829	0.671357484184548	0.671357484184548	"AFMID"	1
"GO:0051657"	"GO:0051657"	"maintenance of organelle location"	"1/144"	"10/18862"	0.0737908852179829	0.671357484184548	0.671357484184548	"SPOUT1"	1
"GO:0070327"	"GO:0070327"	"thyroid hormone transport"	"1/144"	"10/18862"	0.0737908852179829	0.671357484184548	0.671357484184548	"SLCO1C1"	1
"GO:0070544"	"GO:0070544"	"histone H3-K36 demethylation"	"1/144"	"10/18862"	0.0737908852179829	0.671357484184548	0.671357484184548	"KDM2B"	1
"GO:0090660"	"GO:0090660"	"cerebrospinal fluid circulation"	"1/144"	"10/18862"	0.0737908852179829	0.671357484184548	0.671357484184548	"CCDC39"	1
"GO:0099639"	"GO:0099639"	"neurotransmitter receptor transport, endosome to plasma membrane"	"1/144"	"10/18862"	0.0737908852179829	0.671357484184548	0.671357484184548	"GRIP2"	1
"GO:1904338"	"GO:1904338"	"regulation of dopaminergic neuron differentiation"	"1/144"	"10/18862"	0.0737908852179829	0.671357484184548	0.671357484184548	"CSNK1D"	1
"GO:1905522"	"GO:1905522"	"negative regulation of macrophage migration"	"1/144"	"10/18862"	0.0737908852179829	0.671357484184548	0.671357484184548	"CD200"	1
"GO:2001241"	"GO:2001241"	"positive regulation of extrinsic apoptotic signaling pathway in absence of ligand"	"1/144"	"10/18862"	0.0737908852179829	0.671357484184548	0.671357484184548	"HTRA2"	1
"GO:0002064"	"GO:0002064"	"epithelial cell development"	"4/144"	"207/18862"	0.0743220616115032	0.671357484184548	0.671357484184548	"LRTOMT/PODXL/VCL/JAG1"	4
"GO:0018208"	"GO:0018208"	"peptidyl-proline modification"	"2/144"	"59/18862"	0.0747035449313253	0.671357484184548	0.671357484184548	"FKBP1B/PPID"	2
"GO:0002576"	"GO:0002576"	"platelet degranulation"	"3/144"	"128/18862"	0.0748204636725664	0.671357484184548	0.671357484184548	"TTN/VCL/A1BG"	3
"GO:1901657"	"GO:1901657"	"glycosyl compound metabolic process"	"3/144"	"129/18862"	0.0761921121245048	0.671357484184548	0.671357484184548	"GTPBP1/IMPDH2/GMPS"	3
"GO:0040014"	"GO:0040014"	"regulation of multicellular organism growth"	"2/144"	"60/18862"	0.0769051453213161	0.671357484184548	0.671357484184548	"HTRA2/GDF15"	2
"GO:0051926"	"GO:0051926"	"negative regulation of calcium ion transport"	"2/144"	"60/18862"	0.0769051453213161	0.671357484184548	0.671357484184548	"FKBP1B/CBARP"	2
"GO:0099072"	"GO:0099072"	"regulation of postsynaptic membrane neurotransmitter receptor levels"	"2/144"	"60/18862"	0.0769051453213161	0.671357484184548	0.671357484184548	"GRIP2/PRKCZ"	2
"GO:0010498"	"GO:0010498"	"proteasomal protein catabolic process"	"7/144"	"483/18862"	0.0773071011343246	0.671357484184548	0.671357484184548	"ANAPC11/RMND5B/NEMF/UCHL5/MARCHF7/FBXL13/CSNK1D"	7
"GO:0061013"	"GO:0061013"	"regulation of mRNA catabolic process"	"4/144"	"210/18862"	0.0774324468851969	0.671357484184548	0.671357484184548	"GTPBP1/GIGYF2/EXOSC9/ZC3H14"	4
"GO:0001505"	"GO:0001505"	"regulation of neurotransmitter levels"	"4/144"	"211/18862"	0.0784836343569995	0.671357484184548	0.671357484184548	"LRTOMT/DOC2A/SLC18A2/CACNB2"	4
"GO:0043312"	"GO:0043312"	"neutrophil degranulation"	"7/144"	"485/18862"	0.0786264253786413	0.671357484184548	0.671357484184548	"C6orf120/TCIRG1/HRNR/ARPC5/IMPDH2/VCL/A1BG"	7
"GO:0061512"	"GO:0061512"	"protein localization to cilium"	"2/144"	"61/18862"	0.0791271518123616	0.671357484184548	0.671357484184548	"CCDC39/CSNK1D"	2
"GO:0006310"	"GO:0006310"	"DNA recombination"	"5/144"	"299/18862"	0.0793914733303756	0.671357484184548	0.671357484184548	"DCAF1/EME2/TP53BP1/MCMDC2/UCHL5"	5
"GO:0002283"	"GO:0002283"	"neutrophil activation involved in immune response"	"7/144"	"488/18862"	0.0806300974064807	0.671357484184548	0.671357484184548	"C6orf120/TCIRG1/HRNR/ARPC5/IMPDH2/VCL/A1BG"	7
"GO:0005984"	"GO:0005984"	"disaccharide metabolic process"	"1/144"	"11/18862"	0.0808656843124347	0.671357484184548	0.671357484184548	"TREH"	1
"GO:0006020"	"GO:0006020"	"inositol metabolic process"	"1/144"	"11/18862"	0.0808656843124347	0.671357484184548	0.671357484184548	"ISYNA1"	1
"GO:0006183"	"GO:0006183"	"GTP biosynthetic process"	"1/144"	"11/18862"	0.0808656843124347	0.671357484184548	0.671357484184548	"IMPDH2"	1
"GO:0010459"	"GO:0010459"	"negative regulation of heart rate"	"1/144"	"11/18862"	0.0808656843124347	0.671357484184548	0.671357484184548	"FKBP1B"	1
"GO:0021554"	"GO:0021554"	"optic nerve development"	"1/144"	"11/18862"	0.0808656843124347	0.671357484184548	0.671357484184548	"TCIRG1"	1
"GO:0021670"	"GO:0021670"	"lateral ventricle development"	"1/144"	"11/18862"	0.0808656843124347	0.671357484184548	0.671357484184548	"KDM2B"	1
"GO:0030157"	"GO:0030157"	"pancreatic juice secretion"	"1/144"	"11/18862"	0.0808656843124347	0.671357484184548	0.671357484184548	"COPA"	1
"GO:0032736"	"GO:0032736"	"positive regulation of interleukin-13 production"	"1/144"	"11/18862"	0.0808656843124347	0.671357484184548	0.671357484184548	"PRKCZ"	1
"GO:0033197"	"GO:0033197"	"response to vitamin E"	"1/144"	"11/18862"	0.0808656843124347	0.671357484184548	0.671357484184548	"FKBP1B"	1
"GO:0033632"	"GO:0033632"	"regulation of cell-cell adhesion mediated by integrin"	"1/144"	"11/18862"	0.0808656843124347	0.671357484184548	0.671357484184548	"PODXL"	1
"GO:0034427"	"GO:0034427"	"nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'"	"1/144"	"11/18862"	0.0808656843124347	0.671357484184548	0.671357484184548	"EXOSC9"	1
"GO:0035747"	"GO:0035747"	"natural killer cell chemotaxis"	"1/144"	"11/18862"	0.0808656843124347	0.671357484184548	0.671357484184548	"PIK3CD"	1
"GO:0045602"	"GO:0045602"	"negative regulation of endothelial cell differentiation"	"1/144"	"11/18862"	0.0808656843124347	0.671357484184548	0.671357484184548	"JAG1"	1
"GO:0045628"	"GO:0045628"	"regulation of T-helper 2 cell differentiation"	"1/144"	"11/18862"	0.0808656843124347	0.671357484184548	0.671357484184548	"PRKCZ"	1
"GO:0048680"	"GO:0048680"	"positive regulation of axon regeneration"	"1/144"	"11/18862"	0.0808656843124347	0.671357484184548	0.671357484184548	"FKBP1B"	1
"GO:0051610"	"GO:0051610"	"serotonin uptake"	"1/144"	"11/18862"	0.0808656843124347	0.671357484184548	0.671357484184548	"SLC18A2"	1
"GO:0060315"	"GO:0060315"	"negative regulation of ryanodine-sensitive calcium-release channel activity"	"1/144"	"11/18862"	0.0808656843124347	0.671357484184548	0.671357484184548	"FKBP1B"	1
"GO:0061307"	"GO:0061307"	"cardiac neural crest cell differentiation involved in heart development"	"1/144"	"11/18862"	0.0808656843124347	0.671357484184548	0.671357484184548	"JAG1"	1
"GO:0061308"	"GO:0061308"	"cardiac neural crest cell development involved in heart development"	"1/144"	"11/18862"	0.0808656843124347	0.671357484184548	0.671357484184548	"JAG1"	1
"GO:0061314"	"GO:0061314"	"Notch signaling involved in heart development"	"1/144"	"11/18862"	0.0808656843124347	0.671357484184548	0.671357484184548	"JAG1"	1
"GO:0070189"	"GO:0070189"	"kynurenine metabolic process"	"1/144"	"11/18862"	0.0808656843124347	0.671357484184548	0.671357484184548	"AFMID"	1
"GO:0071492"	"GO:0071492"	"cellular response to UV-A"	"1/144"	"11/18862"	0.0808656843124347	0.671357484184548	0.671357484184548	"PPID"	1
"GO:0072070"	"GO:0072070"	"loop of Henle development"	"1/144"	"11/18862"	0.0808656843124347	0.671357484184548	0.671357484184548	"JAG1"	1
"GO:1904464"	"GO:1904464"	"regulation of matrix metallopeptidase secretion"	"1/144"	"11/18862"	0.0808656843124347	0.671357484184548	0.671357484184548	"CD200"	1
"GO:1990773"	"GO:1990773"	"matrix metallopeptidase secretion"	"1/144"	"11/18862"	0.0808656843124347	0.671357484184548	0.671357484184548	"CD200"	1
"GO:2000551"	"GO:2000551"	"regulation of T-helper 2 cell cytokine production"	"1/144"	"11/18862"	0.0808656843124347	0.671357484184548	0.671357484184548	"PRKCZ"	1
"GO:2001269"	"GO:2001269"	"positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway"	"1/144"	"11/18862"	0.0808656843124347	0.671357484184548	0.671357484184548	"HTRA2"	1
"GO:0032835"	"GO:0032835"	"glomerulus development"	"2/144"	"62/18862"	0.0813691296912879	0.671357484184548	0.671357484184548	"PODXL/JAG1"	2
"GO:0042490"	"GO:0042490"	"mechanoreceptor differentiation"	"2/144"	"62/18862"	0.0813691296912879	0.671357484184548	0.671357484184548	"LRTOMT/JAG1"	2
"GO:0006414"	"GO:0006414"	"translational elongation"	"3/144"	"134/18862"	0.083215467146858	0.671357484184548	0.671357484184548	"MRPL36/GTPBP1/NEMF"	3
"GO:0017156"	"GO:0017156"	"calcium-ion regulated exocytosis"	"2/144"	"63/18862"	0.0836306496096961	0.671357484184548	0.671357484184548	"DOC2A/CBARP"	2
